ms2name,DIFF,LipidIon,LipidGroup,Class,FattyAcid,FA1,FA2,FA3,FA4,IonFormula,CalMz,RT-(min),VIP,Fold Change,P-value,Cold-1,Cold-2,Cold-3,Cold-4,Cold-5,Cold-6,Cold-7,Cold-8,RT-1,RT-2,RT-3,RT-4,RT-5,RT-6,RT-7,RT-8,QC-1,QC-2,QC-3,QC-4,QC-5
POS1186,,TG(43:6)+NH4,TG(43:6)+NH4,TG,(43:6),(43:6),,,,C46 H80 O6 N1,742.598,15.567,0.0418197,1.01142,0.910669573,5063437,8243083,7139057,5458475,9771815,7396846,7864558,9280070,7117424,7263719,7632610,7589953,5847908,7748506,6190210,1.00E+07,9385790,7730611,8165598,8197383,6692073
POS1187,,TG(43:7)+Na,TG(43:7)+Na,TG,(43:7),(43:7),,,,C46 H74 O6 Na1,745.538,14.184,0.152583,1.30657,0.051209587,2.40E+07,2.00E+07,1.40E+07,1.20E+07,2.50E+07,1.30E+07,1.80E+07,1.50E+07,1.10E+07,1.20E+07,1.50E+07,1.30E+07,1.30E+07,1.50E+07,9937488,1.70E+07,1.60E+07,1.70E+07,1.50E+07,1.70E+07,1.70E+07
POS1188,,TG(16:0/14:0/14:0)+NH4,TG(44:0)+NH4,TG,(16:0/14:0/14:0),(16:0),(14:0),(14:0),,C47 H94 O6 N1,768.708,21.1295,2.50873,1.12193,0.676990076,1.90E+09,2.40E+09,4.10E+09,3.30E+09,3.50E+09,6.50E+09,2.50E+09,6.80E+09,6.30E+09,6.20E+09,2.20E+09,5.40E+09,1.90E+09,1.50E+09,1.80E+09,2.30E+09,3.90E+09,3.60E+09,3.40E+09,3.30E+09,3.90E+09
POS1199,,TG(18:1/12:0/14:0)+NH4,TG(44:1)+NH4,TG,(18:1/12:0/14:0),(18:1),(12:0),(14:0),,C47 H92 O6 N1,766.692,19.9101,4.68896,1.19544,0.569130464,5.40E+09,5.80E+09,1.30E+10,1.10E+10,1.30E+10,2.30E+10,7.60E+09,2.30E+10,1.80E+10,1.90E+10,5.80E+09,2.10E+10,4.80E+09,4.10E+09,5.10E+09,7.80E+09,1.10E+10,1.10E+10,1.10E+10,1.10E+10,1.10E+10
POS1202,,TG(44:2)+NH4,TG(44:2)+NH4,TG,(44:2),(44:2),,,,C47 H90 O6 N1,764.676,15.376,0.151601,1.06824,0.477496069,6.30E+07,8.90E+07,6.20E+07,5.70E+07,9.70E+07,5.90E+07,6.20E+07,5.80E+07,5.80E+07,6.00E+07,6.40E+07,5.40E+07,6.60E+07,6.40E+07,7.90E+07,6.80E+07,7.10E+07,6.50E+07,8.60E+07,6.30E+07,6.40E+07
POS1203,,TG(16:1/10:0/18:1)+NH4,TG(44:2)+NH4,TG,(16:1/10:0/18:1),(16:1),(10:0),(18:1),,C47 H90 O6 N1,764.676,17.5178,1.05887,1.39586,0.349258766,5.20E+08,4.70E+08,3.70E+08,5.50E+08,8.70E+08,1.60E+09,2.60E+08,1.10E+09,1.20E+09,9.40E+08,2.20E+08,6.30E+08,2.30E+08,4.10E+08,2.10E+08,2.70E+08,9.00E+08,6.30E+08,7.80E+08,8.10E+08,3.60E+08
POS1206,,TG(12:0/14:0/18:2)+NH4,TG(44:2)+NH4,TG,(12:0/14:0/18:2),(12:0),(14:0),(18:2),,C47 H90 O6 N1,764.676,18.7729,6.12794,1.10639,0.783416528,6.20E+09,6.20E+09,1.70E+10,1.40E+10,1.70E+10,3.70E+10,1.00E+10,3.60E+10,3.00E+10,3.30E+10,8.00E+09,3.10E+10,5.70E+09,5.70E+09,6.00E+09,1.10E+10,1.70E+10,1.60E+10,1.50E+10,1.50E+10,1.70E+10
POS1208,,TG(12:0/14:0/18:2)+NH4,TG(44:2)+NH4,TG,(12:0/14:0/18:2),(12:0),(14:0),(18:2),,C47 H90 O6 N1,764.676,19.2721,1.06157,1.20951,0.5610908,1.20E+09,9.30E+08,2.10E+09,1.20E+09,1.70E+09,2.10E+09,1.40E+09,3.30E+09,2.30E+09,8.70E+07,1.20E+09,4.00E+09,9.60E+08,6.60E+08,7.70E+08,1.60E+09,1.10E+08,1.90E+09,1.70E+09,1.60E+09,2.10E+09
POS1220,,TG(44:3)+NH4,TG(44:3)+NH4,TG,(44:3),(44:3),,,,C47 H88 O6 N1,762.661,14.2011,0.0662113,0.99385,0.943032837,1.90E+07,1.70E+07,1.70E+07,1.30E+07,1.60E+07,1.70E+07,2.10E+07,1.30E+07,1.30E+07,1.70E+07,1.60E+07,1.90E+07,2.10E+07,1.60E+07,1.20E+07,1.90E+07,1.40E+07,2.10E+07,2.20E+07,1.50E+07,1.40E+07
POS1223,,TG(16:0/10:1/18:2)+NH4,TG(44:3)+NH4,TG,(16:0/10:1/18:2),(16:0),(10:1),(18:2),,C47 H88 O6 N1,762.661,17.6457,2.06355,0.8068,0.594775901,1.40E+09,7.50E+08,1.50E+09,1.20E+09,1.60E+09,3.60E+09,1.00E+09,3.20E+09,5.00E+09,2.70E+09,8.80E+08,5.50E+09,9.10E+08,8.10E+08,7.90E+08,1.20E+09,1.30E+09,1.50E+09,1.40E+09,9.40E+08,1.50E+09
POS1224,,TG(16:0/10:1/18:2)+NH4,TG(44:3)+NH4,TG,(16:0/10:1/18:2),(16:0),(10:1),(18:2),,C47 H88 O6 N1,762.661,17.9726,0.770228,1.47303,0.189503767,2.50E+08,2.50E+08,6.10E+08,3.30E+08,6.70E+08,6.10E+08,3.30E+08,1.30E+09,4.20E+08,4.90E+08,2.90E+08,4.70E+08,2.80E+08,3.10E+08,2.90E+08,4.10E+08,3.00E+08,3.90E+08,3.70E+08,3.80E+08,3.90E+08
POS1227,,TG(8:0/18:2/18:2)+NH4,TG(44:4)+NH4,TG,(8:0/18:2/18:2),(8:0),(18:2),(18:2),,C47 H86 O6 N1,760.645,15.4748,0.259985,0.96131,0.7422285,1.40E+08,1.40E+08,1.50E+08,1.40E+08,8.00E+07,1.70E+08,1.10E+08,1.60E+08,1.50E+08,1.60E+08,1.60E+08,1.70E+08,7.20E+07,1.40E+08,9.90E+07,1.60E+08,1.70E+08,1.80E+08,1.40E+08,1.90E+08,6.20E+07
POS1228,,TG(8:0/18:2/18:2)+NH4,TG(44:4)+NH4,TG,(8:0/18:2/18:2),(8:0),(18:2),(18:2),,C47 H86 O6 N1,760.645,16.5359,0.535645,0.98526,0.913319915,3.00E+08,3.10E+08,3.90E+08,3.70E+08,4.50E+08,6.40E+08,3.50E+08,5.60E+08,4.80E+08,6.00E+08,3.40E+08,5.50E+08,3.30E+08,3.60E+08,3.30E+08,4.30E+08,4.20E+08,4.10E+08,4.50E+08,4.10E+08,4.70E+08
POS1232,,TG(16:0/10:2/18:2)+NH4,TG(44:4)+NH4,TG,(16:0/10:2/18:2),(16:0),(10:2),(18:2),,C47 H86 O6 N1,760.645,17.3435,0.233659,1.3333,0.518482299,2.70E+07,2.40E+07,2.30E+08,3.80E+07,5.30E+07,6.70E+07,3.50E+07,1.90E+08,6.60E+07,6.20E+07,2.70E+07,1.40E+08,3.10E+07,3.70E+07,4.10E+07,9.20E+07,5.00E+07,1.80E+08,1.70E+08,8.60E+07,4.50E+07
POS1233,,TG(6:0/18:2/20:3)+NH4,TG(44:5)+NH4,TG,(6:0/18:2/20:3),(6:0),(18:2),(20:3),,C47 H84 O6 N1,758.629,15.6598,0.142929,0.91189,0.432691712,7.10E+07,6.60E+07,8.20E+07,5.60E+07,1.10E+08,1.20E+08,7.80E+07,7.20E+07,9.90E+07,1.10E+08,6.40E+07,8.40E+07,7.00E+07,8.70E+07,8.30E+07,1.10E+08,8.60E+07,8.70E+07,4.20E+07,9.60E+07,6.10E+07
POS1234,,TG(6:0/18:2/20:3)+NH4,TG(44:5)+NH4,TG,(6:0/18:2/20:3),(6:0),(18:2),(20:3),,C47 H84 O6 N1,758.629,16.0487,0.161813,1.04675,0.694888093,5.60E+07,6.30E+07,7.90E+07,6.00E+07,9.50E+07,8.50E+07,5.90E+07,9.80E+07,9.70E+07,7.90E+07,5.20E+07,8.20E+07,6.20E+07,7.20E+07,4.90E+07,7.70E+07,7.00E+07,6.40E+07,8.10E+07,6.50E+07,6.90E+07
POS1235,,TG(6:0/18:2/20:4)+NH4,TG(44:6)+NH4,TG,(6:0/18:2/20:4),(6:0),(18:2),(20:4),,C47 H82 O6 N1,756.614,14.5472,0.135509,1.29357,0.140852856,5.00E+07,6.30E+07,3.60E+07,4.30E+07,7.10E+07,5.70E+07,5.20E+07,4.40E+07,6.10E+07,5.00E+07,3.70E+07,3.90E+07,3.60E+07,1298885,4.10E+07,5.70E+07,5.20E+07,5.10E+07,5.00E+07,5.10E+07,5.30E+07
POS1237,,TG(6:0/16:0/22:6)+NH4,TG(44:6)+NH4,TG,(6:0/16:0/22:6),(6:0),(16:0),(22:6),,C47 H82 O6 N1,756.614,15.6262,0.0804876,0.92218,0.459165742,6.50E+07,7.10E+07,6.20E+07,5.10E+07,1.00E+08,6.00E+07,5.90E+07,6.40E+07,8.10E+07,7.30E+07,6.00E+07,6.70E+07,5.70E+07,8.30E+07,5.70E+07,9.90E+07,7.00E+07,7.10E+07,6.90E+07,7.50E+07,7.00E+07
POS1240,,TG(4:0/18:2/22:5)+NH4,TG(44:7)+NH4,TG,(4:0/18:2/22:5),(4:0),(18:2),(22:5),,C47 H80 O6 N1,754.598,14.1324,0.192268,1.34594,0.027290782,2.10E+07,2.30E+07,2.60E+07,1.70E+07,3.40E+07,2.30E+07,2.30E+07,2.50E+07,9971577,2.30E+07,1.60E+07,1.90E+07,1.70E+07,1.40E+07,1.70E+07,2.70E+07,2.50E+07,2.40E+07,2.20E+07,2.50E+07,1.90E+07
POS1241,,TG(4:0/18:1/22:6)+NH4,TG(44:7)+NH4,TG,(4:0/18:1/22:6),(4:0),(18:1),(22:6),,C47 H80 O6 N1,754.598,14.6299,0.326555,1.44961,0.000270773,5.90E+07,6.80E+07,6.30E+07,6.50E+07,8.60E+07,6.00E+07,5.90E+07,6.70E+07,5.00E+07,4.30E+07,3.40E+07,3.90E+07,4.60E+07,5.40E+07,4.00E+07,5.90E+07,5.80E+07,5.40E+07,5.30E+07,5.90E+07,5.40E+07
POS1242,,TG(4:0/18:2/22:6)+NH4,TG(44:8)+NH4,TG,(4:0/18:2/22:6),(4:0),(18:2),(22:6),,C47 H78 O6 N1,752.582,13.6899,0.36893,1.70856,2.13E-05,5.40E+07,6.30E+07,5.90E+07,5.30E+07,8.00E+07,6.10E+07,6.20E+07,6.20E+07,3.50E+07,4.10E+07,3.00E+07,2.80E+07,2.90E+07,4.90E+07,3.10E+07,4.60E+07,5.20E+07,5.40E+07,4.90E+07,5.10E+07,5.00E+07
POS1243,,TG(15:0/14:0/16:0)+NH4,TG(45:0)+NH4,TG,(15:0/14:0/16:0),(15:0),(14:0),(16:0),,C48 H96 O6 N1,782.723,18.578,0.323903,1.18094,0.633180265,2.50E+07,2.20E+07,8.40E+07,5.00E+07,5.30E+07,1.00E+08,3.70E+07,8.90E+07,1.00E+08,1.00E+08,1.80E+07,8.90E+07,1.60E+07,1.60E+07,1.60E+07,3.10E+07,6.60E+07,4.60E+07,6.30E+07,4.20E+07,6.50E+07
POS1244,,TG(15:0/14:0/16:0)+NH4,TG(45:0)+NH4,TG,(15:0/14:0/16:0),(15:0),(14:0),(16:0),,C48 H96 O6 N1,782.723,21.762,0.357855,0.88288,0.615004038,5.10E+07,2.90E+07,7.10E+07,6.50E+07,7.20E+07,1.30E+08,4.90E+07,1.40E+08,1.30E+08,1.50E+08,6.40E+07,1.10E+08,5.30E+07,3.80E+07,7.20E+07,7.20E+07,9.70E+07,8.50E+07,8.50E+07,6.40E+07,8.30E+07
POS1248,,TG(16:0/12:0/17:1)+NH4,TG(45:1)+NH4,TG,(16:0/12:0/17:1),(16:0),(12:0),(17:1),,C48 H94 O6 N1,780.708,20.5308,0.417314,0.99097,0.973428205,6.90E+07,1.00E+08,1.50E+08,9.90E+07,1.10E+08,1.50E+08,9.00E+07,2.00E+08,2.40E+08,2.20E+08,6.60E+07,2.10E+08,5.90E+07,6.80E+07,5.60E+07,6.70E+07,1.10E+08,1.20E+08,8.80E+07,1.20E+08,1.00E+08
POS1251,,TG(11:0/16:0/18:2)+NH4,TG(45:2)+NH4,TG,(11:0/16:0/18:2),(11:0),(16:0),(18:2),,C48 H92 O6 N1,778.692,19.4203,1.03604,0.88529,0.543860142,4.40E+08,4.50E+08,6.60E+08,5.10E+08,7.10E+08,1.10E+09,5.40E+08,1.00E+09,1.20E+09,1.20E+09,5.30E+08,9.90E+08,4.90E+08,5.40E+08,4.90E+08,6.80E+08,7.10E+08,6.60E+08,6.60E+08,6.80E+08,7.30E+08
POS1253,,TG(16:0/11:2/18:1)+NH4,TG(45:3)+NH4,TG,(16:0/11:2/18:1),(16:0),(11:2),(18:1),,C48 H90 O6 N1,776.676,16.544,0.0894346,0.69822,0.075359523,1.80E+07,2330237,1.20E+07,1.90E+07,3.70E+07,2.50E+07,1.80E+07,2.50E+07,2.50E+07,2.30E+07,2.90E+07,2.90E+07,4.20E+07,3.50E+07,2.10E+07,2.10E+07,2.20E+07,1.50E+07,2.60E+07,1.50E+07,4.00E+07
POS1254,,TG(9:0/18:1/18:2)+NH4,TG(45:3)+NH4,TG,(9:0/18:1/18:2),(9:0),(18:1),(18:2),,C48 H90 O6 N1,776.676,18.2321,0.607194,0.84085,0.172822978,1.60E+08,1.80E+08,2.60E+08,2.20E+08,3.00E+08,3.90E+08,2.30E+08,3.10E+08,3.40E+08,3.80E+08,2.50E+08,3.80E+08,2.50E+08,2.70E+08,2.60E+08,3.20E+08,2.60E+08,2.90E+08,2.70E+08,2.60E+08,2.70E+08
POS1255,,TG(16:0/11:1/18:2)+NH4,TG(45:3)+NH4,TG,(16:0/11:1/18:2),(16:0),(11:1),(18:2),,C48 H90 O6 N1,776.676,18.6457,0.213015,1.27119,0.427487069,3.20E+07,3.40E+07,1.80E+08,7.00E+07,1.90E+08,8.80E+07,5.60E+07,2.10E+08,1.00E+08,7.00E+07,5.30E+07,1.20E+08,6.80E+07,6.20E+07,8.20E+07,1.20E+08,1.40E+08,7.20E+07,4.30E+07,5.60E+07,8.90E+07
POS1256,,TG(45:3)+NH4,TG(45:3)+NH4,TG,(45:3),(45:3),,,,C48 H90 O6 N1,776.676,19.106,0.105677,0.80982,0.305991858,2.80E+07,2.50E+07,2.40E+07,1.60E+07,2.70E+07,5602759,2.60E+07,1.40E+07,1.20E+07,2.00E+07,2.80E+07,1.20E+07,2.60E+07,3.90E+07,3.10E+07,3.60E+07,1.70E+07,2.30E+07,2.40E+07,2.10E+07,2.90E+07
POS1257,,TG(9:0/18:2/18:2)+NH4,TG(45:4)+NH4,TG,(9:0/18:2/18:2),(9:0),(18:2),(18:2),,C48 H88 O6 N1,774.661,16.639,0.0933821,0.79745,0.066816444,4.30E+07,3.80E+07,4.50E+07,3.30E+07,5.30E+07,4.80E+07,5.70E+07,4.30E+07,3.80E+07,7.50E+07,5.50E+07,5.80E+07,4.30E+07,7.50E+07,6.30E+07,4.50E+07,7.00E+07,6.50E+07,5.90E+07,3.30E+07,6.90E+07
POS1258,,TG(9:0/18:2/18:2)+NH4,TG(45:4)+NH4,TG,(9:0/18:2/18:2),(9:0),(18:2),(18:2),,C48 H88 O6 N1,774.661,17.133,0.386172,0.80146,0.095798323,7.60E+07,5.80E+07,1.50E+08,7.10E+07,8.90E+07,1.30E+08,8.20E+07,9.90E+07,1.40E+08,1.40E+08,1.00E+08,1.30E+08,8.50E+07,1.10E+08,1.10E+08,1.20E+08,1.20E+08,8.90E+07,9.00E+07,9.40E+07,9.40E+07
POS1260,,TG(9:0/18:2/18:2)+NH4,TG(45:4)+NH4,TG,(9:0/18:2/18:2),(9:0),(18:2),(18:2),,C48 H88 O6 N1,774.661,17.7874,0.190144,0.87844,0.206322052,5.10E+07,6.00E+07,6.30E+07,5.30E+07,9.00E+07,9.20E+07,7.90E+07,6.30E+07,6.40E+07,9.20E+07,6.20E+07,7.80E+07,7.10E+07,8.40E+07,8.00E+07,9.80E+07,7.80E+07,6.90E+07,7.30E+07,8.00E+07,7.40E+07
POS1261,,TG(9:0/18:2/18:3)+NH4,TG(45:5)+NH4,TG,(9:0/18:2/18:3),(9:0),(18:2),(18:3),,C48 H86 O6 N1,772.645,16.2673,0.307093,0.66524,0.019725478,1.80E+07,1.90E+07,2.60E+07,1.80E+07,2.90E+07,5.40E+07,2.50E+07,2.40E+07,3.50E+07,5.00E+07,3.40E+07,3.90E+07,2.70E+07,4.70E+07,3.70E+07,4.90E+07,3.10E+07,2.80E+07,3.30E+07,5.30E+07,3.10E+07
POS1262,,TG(9:0/18:2/18:3)+NH4,TG(45:5)+NH4,TG,(9:0/18:2/18:3),(9:0),(18:2),(18:3),,C48 H86 O6 N1,772.645,16.6495,0.373373,0.70899,0.009557268,1.10E+08,1.20E+08,1.30E+08,1.00E+08,1.80E+08,1.50E+08,1.50E+08,1.00E+08,1.30E+08,2.00E+08,1.70E+08,1.60E+08,1.40E+08,2.50E+08,1.80E+08,2.20E+08,1.60E+08,1.50E+08,1.60E+08,1.60E+08,1.60E+08
POS1263,,TG(16:0/11:4/18:2)+Na,TG(45:6)+Na,TG,(16:0/11:4/18:2),(16:0),(11:4),(18:2),,C48 H80 O6 Na1,775.585,15.6115,0.0456545,0.91709,0.491511964,1.50E+07,1.50E+07,1.60E+07,1.10E+07,1.80E+07,1.50E+07,1.90E+07,1.00E+07,1.10E+07,1.80E+07,1.60E+07,1.20E+07,1.20E+07,2.40E+07,1.70E+07,1.90E+07,1.70E+07,1.50E+07,1.50E+07,1.60E+07,1.60E+07
POS1264,,TG(45:6)+NH4,TG(45:6)+NH4,TG,(16:0/11:4/18:2),(16:0),(11:4),(18:2),,C48 H84 O6 N1,770.629,15.6115,0.182742,0.7699,0.057006354,6.70E+07,6.80E+07,8.10E+07,5.60E+07,1.10E+08,8.00E+07,9.80E+07,6.20E+07,7.10E+07,1.10E+08,1.00E+08,7.50E+07,7.40E+07,1.40E+08,1.00E+08,1.20E+08,9.30E+07,8.30E+07,8.00E+07,8.90E+07,8.20E+07
POS1265,,TG(16:0/14:0/16:0)+NH4,TG(46:0)+NH4,TG,(16:0/14:0/16:0),(16:0),(14:0),(16:0),,C49 H98 O6 N1,796.739,22.2537,1.72786,1.20144,0.111332387,3.20E+09,4.60E+09,4.20E+09,3.40E+09,3.10E+09,5.00E+09,3.10E+09,5.20E+09,4.20E+09,4.30E+09,3.00E+09,3.70E+09,3.20E+09,2.50E+09,2.80E+09,2.80E+09,4.20E+09,4.10E+09,3.30E+09,3.00E+09,4.30E+09
POS1298,,TG(16:0/12:0/18:1)+NH4,TG(46:1)+NH4,TG,(16:0/12:0/18:1),(16:0),(12:0),(18:1),,C49 H96 O6 N1,794.723,21.1648,4.50832,1.11815,0.581010183,1.10E+10,1.20E+10,1.70E+10,1.60E+10,1.70E+10,2.60E+10,1.20E+10,2.60E+10,2.30E+10,2.30E+10,1.10E+10,2.40E+10,9.90E+09,8.50E+09,1.00E+10,1.30E+10,1.70E+10,1.60E+10,1.50E+10,1.60E+10,1.60E+10
POS1351,,TG(16:0/12:0/18:2)+H,TG(46:2)+H,TG,(16:0/12:0/18:2),(16:0),(12:0),(18:2),,C49 H91 O6,775.681,20.0515,0.16646,1.08313,0.748800291,8530754,1.20E+07,2.60E+07,1.80E+07,2.50E+07,2.90E+07,2.60E+07,3.00E+07,2.60E+07,4.30E+07,1.20E+07,3.10E+07,9847457,1.30E+07,9731649,1.50E+07,2.30E+07,3.00E+07,2.10E+07,2.00E+07,2.20E+07
POS1352,,TG(16:0/12:0/18:2)+NH4,TG(46:2)+NH4,TG,(16:0/12:0/18:2),(16:0),(12:0),(18:2),,C49 H94 O6 N1,792.708,20.0515,6.11665,1.11518,0.630044533,1.60E+10,1.60E+10,2.90E+10,2.70E+10,2.80E+10,4.90E+10,2.10E+10,4.20E+10,3.80E+10,4.50E+10,1.70E+10,3.70E+10,1.50E+10,1.40E+10,1.70E+10,2.10E+10,2.80E+10,2.80E+10,2.60E+10,2.60E+10,2.70E+10
POS1387,,TG(16:0/12:0/18:3)+H,TG(46:3)+H,TG,(16:0/12:0/18:3),(16:0),(12:0),(18:3),,C49 H89 O6,773.665,18.8594,0.331207,1.19378,0.634005744,2.70E+07,2.30E+07,5.20E+07,2.20E+07,5.00E+07,1.10E+08,4.20E+07,1.40E+08,8.30E+07,9.00E+07,2.40E+07,9.40E+07,2.60E+07,1.50E+07,2.50E+07,3.50E+07,5.50E+07,5.60E+07,4.10E+07,6.40E+07,4.70E+07
POS1388,,TG(16:0/12:0/18:3)+NH4,TG(46:3)+NH4,TG,(16:0/12:0/18:3),(16:0),(12:0),(18:3),,C49 H92 O6 N1,790.692,18.8594,4.94802,1.22737,0.490282255,6.90E+09,6.40E+09,1.50E+10,1.30E+10,1.50E+10,2.90E+10,1.00E+10,2.60E+10,2.00E+10,2.10E+10,6.80E+09,2.30E+10,5.70E+09,5.30E+09,6.80E+09,1.00E+10,1.40E+10,1.30E+10,1.30E+10,1.30E+10,1.40E+10
POS1389,,TG(16:0/12:0/18:3)+NH4,TG(46:3)+NH4,TG,(16:0/12:0/18:3),(16:0),(12:0),(18:3),,C49 H92 O6 N1,790.692,19.1462,2.21885,1.01333,0.961040572,1.60E+09,1.60E+09,3.60E+09,2.70E+09,3.60E+09,6.30E+09,2.80E+09,6.00E+09,5.50E+09,5.70E+09,2.40E+09,6.10E+09,1.90E+09,1.70E+09,1.80E+09,2.70E+09,3.70E+09,3.90E+09,3.10E+09,3.30E+09,3.40E+09
POS1390,,TG(10:0/18:1/18:2)+NH4,TG(46:3)+NH4,TG,(10:0/18:1/18:2),(10:0),(18:1),(18:2),,C49 H92 O6 N1,790.692,19.294,1.07753,1.52356,0.372976697,2.10E+08,2.40E+08,3.90E+08,3.90E+08,1.20E+09,1.90E+09,3.70E+08,2.10E+09,1.50E+09,5.40E+08,2.40E+08,5.50E+08,2.50E+08,2.50E+08,2.30E+08,8.40E+08,3.50E+08,2.90E+08,8.90E+08,1.00E+09,3.80E+08
POS1391,,TG(16:0/12:0/18:3)+NH4,TG(46:3)+NH4,TG,(16:0/12:0/18:3),(16:0),(12:0),(18:3),,C49 H92 O6 N1,790.692,19.7804,0.329067,1.04739,0.837157476,5.90E+07,7.60E+07,1.10E+08,8.20E+07,1.60E+08,1.90E+08,7.40E+07,2.00E+08,1.50E+08,1.70E+08,8.40E+07,1.70E+08,6.60E+07,7.80E+07,8.40E+07,9.00E+07,1.00E+08,1.50E+08,1.10E+08,5.50E+07,1.20E+08
POS1398,,TG(10:0/18:1/18:3)+H,TG(46:4)+H,TG,(10:0/18:1/18:3),(10:0),(18:1),(18:3),,C49 H87 O6,771.65,17.7409,0.306495,1.29303,0.567517109,8309615,1.20E+07,3.40E+07,2.60E+07,3.60E+07,1.20E+08,2.90E+07,8.10E+07,6.60E+07,7.40E+07,1.60E+07,6.00E+07,8130515,1.10E+07,1.40E+07,2.20E+07,3.70E+07,3.40E+07,3.60E+07,3.30E+07,3.30E+07
POS1399,,TG(10:0/18:1/18:3)+NH4,TG(46:4)+NH4,TG,(10:0/18:1/18:3),(10:0),(18:1),(18:3),,C49 H90 O6 N1,788.676,17.7409,3.59562,1.25094,0.579516341,2.10E+09,1.90E+09,5.30E+09,3.80E+09,5.20E+09,1.70E+10,4.10E+09,1.30E+10,8.70E+09,1.00E+10,2.60E+09,9.70E+09,2.10E+09,2.30E+09,2.00E+09,3.60E+09,4.90E+09,4.90E+09,4.60E+09,5.20E+09,5.20E+09
POS1402,,TG(18:1/10:1/18:2)+NH4,TG(46:4)+NH4,TG,(18:1/10:1/18:2),(18:1),(10:1),(18:2),,C49 H90 O6 N1,788.676,18.2267,1.40729,1.11337,0.738132532,4.70E+08,4.40E+08,8.80E+08,9.40E+08,1.10E+09,2.40E+09,1.00E+09,2.00E+09,1.70E+09,2.20E+09,5.20E+08,1.70E+09,4.80E+08,5.40E+08,5.50E+08,7.10E+08,1.10E+09,8.20E+08,1.20E+09,8.30E+08,8.80E+08
POS1404,,TG(18:2/10:1/18:2)+NH4,TG(46:5)+NH4,TG,(18:2/10:1/18:2),(18:2),(10:1),(18:2),,C49 H88 O6 N1,786.661,16.7386,0.830829,0.94351,0.838304418,1.70E+08,1.60E+08,3.50E+08,2.90E+08,3.40E+08,8.60E+08,2.70E+08,6.70E+08,5.70E+08,7.10E+08,2.80E+08,6.40E+08,2.00E+08,2.70E+08,2.50E+08,3.90E+08,4.10E+08,3.30E+08,3.20E+08,3.70E+08,4.10E+08
