"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Sntg2",69.0958113352323,-1.79037695570238,0.501049538416028,-3.57325337802388,0.000352573301488753,0.114782197040227
"Col10a1",14.9132913876392,3.11471086083331,0.878063160614558,3.54725149686649,0.000389272795807049,0.12289946915371
"Ucp3",3038.26971841461,1.53477047271185,0.432682718754669,3.54710370021055,0.000389491247927407,0.12289946915371
"Pcdhga4",276.235901590043,-3.316451888714,0.9397000605488,-3.52926644143998,0.000416713351766804,0.12739964769874
"Impa2",1153.54431821391,2.14483737701173,0.608172451444425,3.52669275288232,0.000420784752793968,0.12739964769874
"Gm37856",31.8489676506928,-1.69212571718128,0.479942302103814,-3.52568571214477,0.00042238791045901,0.12739964769874
"Pld6",61.4305510073757,2.53981675699055,0.722813725209546,3.5137915460228,0.000441759336306727,0.131311362139869
"Mrs2",487.743983688384,0.977867951347567,0.279526900822443,3.49829640177893,0.000468240440237228,0.137194448989508
"Cs",30693.0054220305,1.47517816347046,0.422992955157609,3.48747690826388,0.000487601027692906,0.140433569381488
"Perm1",325.678924176539,2.07543325128749,0.595612373825798,3.48453682712526,0.00049298961460103,0.140433569381488
"Pdp2",1066.71388641,1.13688178221568,0.327296964964049,3.47354819602606,0.000513625108424299,0.142668643293809
"Ehhadh",3760.27977745695,2.00679405704437,0.57783354956713,3.47296216799407,0.000514747908519837,0.142668643293809
"Cacng5",3.80914322287578,5.4302903410565,1.57260100699542,3.45306299366518,0.000554259554106264,0.151571512729593
"AC120394.4",3.56184227043955,5.31753320991299,1.54454129584325,3.44279121848267,0.000575743608168881,0.155375018467681
"Sdhd",12944.3858332072,1.43242439948323,0.417725747563599,3.42910248611175,0.000605580808382347,0.161304706232752
"2310069G16Rik",15.3619183606877,2.71416878270228,0.793503222922902,3.42048866884816,0.000625087397168564,0.164365929691375
"Cox7b",12967.5708815184,1.27175433218239,0.374592905923857,3.39503047727471,0.000686209613485154,0.178153913576969
"Uqcrfs1",13092.1943088316,1.39474223849598,0.412827257308764,3.3785129586364,0.000728789975621721,0.186843530000019
"Clstn3",4438.53545774132,2.16935167929456,0.643784150500129,3.36968792662772,0.000752533574084501,0.190548933388557
"Fgf9",17.5670570597804,3.31166781841116,0.987729220374736,3.35280940372984,0.000799957736069677,0.200086989838891
"Gm44642",108.930177749588,2.84479039541311,0.849362486324642,3.34932427699165,0.000810089232494724,0.200179881427311
"Tmem82",131.393181224105,2.51701959074286,0.75467783662843,3.33522394401803,0.00085230730879742,0.208105034564703
"Aco2",67005.1480536172,1.93528930695724,0.581602548108914,3.3275117401907,0.000876252968609096,0.20898147714601
"Gk",544.372286691885,2.85590551153755,0.858272438149246,3.32750462976062,0.000876275330792632,0.20898147714601
"Fbp2",150.560120686008,1.82122593220535,0.547947556795538,3.32372306367437,0.000888243546251209,0.209400863604739
"Gm18752",11.329480240036,-7.02304944187165,2.12125354931671,-3.31080150420203,0.000930291729741514,0.216821402011346
"Gjb1",120.671666676507,-3.26437949313883,0.992289608374623,-3.28974471322531,0.00100278316970825,0.231090818097935
"Gm7293",6.03491921678756,6.08467438946473,1.85610019146196,3.27820363224688,0.00104470002302818,0.23807552747009
"Slc16a1",2278.15125267076,1.4878775620779,0.454572198411969,3.27313805656338,0.00106360513536059,0.239720234354349
"Adam12",1727.8522914109,1.53489886779794,0.470472735929459,3.26246081989344,0.00110449439291145,0.246230217376238
"Glul",42635.3634688067,0.952061335770189,0.292381471082346,3.25623006220545,0.00112902228899702,0.248991904809989
"Gm20634",747.792633490387,-3.23127632345187,0.993674879139508,-3.25184463378007,0.00114658678167185,0.250175477575421
"Gm13474",4.49987274574608,5.64729269997074,1.74726125337181,3.2320826030296,0.00122891526017023,0.2653163366957
"Tmem171",32.8092112364291,2.571553556286,0.796830956267356,3.22722597065265,0.00124996703895846,0.267050249677478
"Rarres1",44.6151195271596,-1.63377501535649,0.506739986173772,-3.22408939482474,0.00126373942729618,0.26720923354479
"A530084C06Rik",5.10076839132662,-5.87311561787267,1.8274577951976,-3.21381737696307,0.00130982952466019,0.272716059264591
"Idh3a",13939.054869203,1.66917406007141,0.51960580386186,3.21238532684898,0.00131637688284712,0.272716059264591
"Acaa2",18696.164225851,1.67202810658134,0.521249679784238,3.20772975299178,0.00133787150572375,0.274397445823941
"Pald1",1814.22599613238,1.36852376760574,0.428689162765412,3.19234514532065,0.0014112259226411,0.285246310184775
"Kcnh6",17.9346040059142,3.84582792937596,1.20527009858857,3.1908432258293,0.00141858233246451,0.285246310184775
"AC153504.1",90.1637357193467,-1.42417934406095,0.450134374943822,-3.16389821203656,0.00155671229209087,0.309982224376541
"Gsta2",5.14432884578311,-5.87268769067342,1.86363391081795,-3.1512024204882,0.00162599759002477,0.320665486263539
"Acot2",1817.66200558657,1.63081572258147,0.519849290788236,3.13709329122812,0.00170631824494764,0.333300830513107
"Chchd10",26653.5874953909,1.90699262745944,0.608429402639199,3.13428742790442,0.00172272020888764,0.333330108342315
"Gm15232",9.39157791576291,-6.75163042258108,2.16167297899677,-3.12333571644796,0.00178813658754884,0.339877374967189
"Hsd17b4",7580.8391271064,1.09995374275803,0.352201766800239,3.1230784352706,0.00178970046301591,0.339877374967189
"Acyp2",1263.91374284347,1.42495664584956,0.457015258360888,3.11796295589833,0.00182105690906202,0.342467466273123
"Slc22a2",76.7365455291572,1.89934293232416,0.609915635597525,3.11410762648084,0.00184502175029811,0.342467466273123
"Gm26697",4.97056019875217,4.58816245295076,1.4739826644651,3.11276554573032,0.00185343192375995,0.342467466273123
"Mrps36",1736.03619076702,1.21351850729393,0.390458198909319,3.10793450024533,0.00188399817897463,0.343560942299648
"Acsf2",4526.16395978394,1.18471232596342,0.381428276570508,3.10598977248196,0.00189643274816069,0.343560942299648
"Adcy3",2767.30823514272,2.28049314069046,0.734708496011918,3.10394279237172,0.00190960250717503,0.343560942299648
"Acot1",256.773589802216,2.14954750960406,0.695019372762251,3.09278790468963,0.00198285793575283,0.350638160589826
"Tmem37",779.144071389911,2.06695840508668,0.668396231064475,3.09241481178743,0.00198535207723015,0.350638160589826
"Tectb",18.0826678071071,2.36266775842562,0.764973429080622,3.08856186190046,0.00201127815160394,0.350638160589826
"Mrm3",519.83108775816,1.01370671269967,0.328307982256579,3.08767001561186,0.00201732340076058,0.350638160589826
"Slc25a33",1090.93227973738,1.52655963624619,0.494807451348866,3.0851589483641,0.00203443397844166,0.350640679813769
"Gcom1",73.3283518771138,1.8840206059937,0.61225755332874,3.0771700500069,0.00208976048130988,0.354600586894581
"Abat",161.339489115188,-1.63638297823761,0.531836665874396,-3.07685250611148,0.0020919878602752,0.354600586894581
"Cend1",74.4386643990728,2.32375723324373,0.756560512439702,3.071475704898,0.00213003497523873,0.358090306083167
"Arhgef37",152.264197344714,2.21136743407289,0.721654777820745,3.0643009677713,0.00218179295767364,0.363809541153547
"Traf4",4158.53375141872,1.99887771476781,0.654500171933559,3.05405223785139,0.00225772764179611,0.373435434945469
"Ppif",2854.69954466232,1.51388915320526,0.496466814383003,3.04932597576876,0.00229355468817833,0.3763264532363
"Gm9797",169.969517592999,1.60141831869279,0.52944365298883,3.02471907945713,0.00248864160917541,0.404580650653896
"Pcdhga6",185.271003796871,-2.24659009679733,0.743236540589371,-3.022712116678,0.00250520441896854,0.404580650653896
"Gm11816",28.7546991484718,-2.3549397845119,0.780054134587462,-3.01894404515569,0.00253657375712849,0.404813666138403
"Slc25a48",159.203231722065,1.66182900629371,0.550674643433998,3.01780557014677,0.00254612203470765,0.404813666138403
"Klra1",7.71891530180544,-6.4745260430176,2.14765542467037,-3.01469498721441,0.00257237803290925,0.405842103499759
"Smyd4",387.916337588593,1.20769462856229,0.40156645107867,3.00745897800533,0.00263441677531324,0.409476443664227
"Gm10327",89.2853071657452,1.38657458919272,0.461061606141793,3.00735209942053,0.00263534327467957,0.409476443664227
"Got1",708.462551574469,1.34499642734221,0.448517578874202,2.99875967117769,0.00271081043854379,0.418035504470174
"Tuba8",1325.21294752004,2.10123742292196,0.70287109921469,2.98950607767149,0.002794288884974,0.427693022618035
"Gm10032",23.5634796132513,3.88708530146802,1.30307712544383,2.98300478580198,0.00285433531068172,0.433647534978385
"Hs3st2",4.83750087785507,5.75925827111085,1.93815092888247,2.97152207564744,0.00296327569515318,0.44688812137935
"Idh3b",13958.8901117061,1.09184290720927,0.368220290909095,2.96518941015888,0.00302496621721152,0.452861730766483
"Rmdn3",3229.24234406106,1.12730399810003,0.380652352382014,2.96150540262179,0.00306139122498562,0.453022413620533
"Fgf17",4.37307114646811,-4.91310660534168,1.65948630126529,-2.96061895876792,0.00307021528489781,0.453022413620533
"Taco1",575.325982637629,1.20329483169641,0.407456081754834,2.95318903208919,0.00314509305920866,0.458343971829256
"Sod2",11389.1528678039,1.29328631185745,0.438014278331266,2.95261222256173,0.00315097513544247,0.458343971829256
"Gm42798",17.5045130601825,-3.99601066912236,1.35942582718295,-2.93948414780602,0.00328759087493704,0.474848512992667
"Nnat",16270.8763194021,-2.62353732787127,0.894468193144038,-2.93306944615838,0.00335628809736977,0.48138090123814
"Chchd3",4507.53107297455,0.986962080313064,0.338048155311745,2.91959019685493,0.003504919507773,0.499207632669612
"Aard",14.784875839201,-3.10163009432418,1.06517575953402,-2.91184817769514,0.00359297225172827,0.505622425564951
"Acot4",260.244637571266,1.90599026103299,0.654687346482562,2.91129845608488,0.00359930029544312,0.505622425564951
"Sephs2",2998.50720999841,0.940446203139212,0.32326976167019,2.90916848603577,0.00362391499551671,0.505622425564951
"Mfn2",7071.53917605064,1.02359056996239,0.353772736978015,2.89335627924885,0.00381148679686398,0.517911539334549
"Ndufaf4",391.088313347301,1.24701560064499,0.431031844867074,2.893093898966,0.00381467235614809,0.517911539334549
"Cyp2u1",409.80613797871,1.23391408439042,0.426867656524897,2.89062444888805,0.00384477269838247,0.517911539334549
"AC165164.2",17.259498434671,3.13156914491031,1.08359155480959,2.88999035753891,0.00385253643200875,0.517911539334549
"Gm11998",14.535403508926,-7.38175953181551,2.55546388424456,-2.88861821813525,0.00386938551105406,0.517911539334549
"Cox8b",16255.3251248713,2.06768023644218,0.715883531494603,2.88829138466886,0.00387340869604094,0.517911539334549
"Mfsd4b1",130.415503025102,1.48730964468276,0.51535225899757,2.88600587019019,0.00390164879955918,0.517911539334549
"3930402G23Rik",38.0656200464645,2.19896637554616,0.762918144941437,2.88230970796343,0.00394771502577156,0.517911539334549
"Tlcd2",1056.05488824116,1.69726136388785,0.589073843073199,2.88123701951055,0.00396117638748626,0.517911539334549
"Cyc1",24573.4405690629,1.59296578342303,0.552926536825814,2.88097184224106,0.00396451056438441,0.517911539334549
"Saa1",87.4025735801656,-4.17556103800244,1.45062933091506,-2.87844795980273,0.00399637210537867,0.518661658882054
"Gm28051",6.21676637784794,-6.16636421268102,2.14432047809993,-2.87567286497446,0.00403167316115739,0.518661658882054
"Gm5150",10.3784917985081,2.76020022956246,0.960222032953539,2.87454373554873,0.00404611728040608,0.518661658882054
"AC122305.1",35.705821624161,2.69052413202752,0.93841396060658,2.8670972992435,0.00414255631138016,0.525569618914909
"Dhrs11",908.73613166971,1.345837176846,0.469599378086346,2.86592623340003,0.00415791119841454,0.525569618914909
"Ndufa9",6476.65758910531,1.01934319433544,0.355855681857465,2.86448480747803,0.00417688190556461,0.525569618914909
"Chkb",2133.55936675054,1.13103458134406,0.396160754981607,2.85498895870333,0.00430383251476398,0.538241493157373
"Gls2",29.6380811790972,-2.36513141167769,0.830584197884112,-2.84755166026851,0.00440569429909189,0.547641151965907
"Ndufs2",13658.6559107912,0.983811458224395,0.347403491368574,2.83189859246587,0.00462725211353435,0.571716511136081
"Dlat",7939.86829877749,1.51894385584511,0.537718982719523,2.82479121001647,0.00473114342224144,0.581052404731568
"Atp5a1",43850.7692201952,1.26087492936173,0.447721603283084,2.81620301570417,0.00485949482352535,0.593263326372053
"Acacb",21786.5073494492,1.48322785454007,0.527542843898978,2.81157800109237,0.00492991358499672,0.598298980049011
"Rimklb",10.923776798261,-2.71994333383421,0.968848985239389,-2.80739658633399,0.00499437128337506,0.602556206011897
"Fabp5",18527.1237210625,1.65198414865613,0.589035638536185,2.80455721280546,0.00503857445285066,0.602852686995107
"Timm10",1685.11886115105,1.45641408989791,0.51950432806837,2.80346863579207,0.0050556149275065,0.602852686995107
"Ppp2r2b",28.4928583952169,-1.63523885128429,0.587393786007388,-2.78388857737036,0.00537114820827993,0.636776010126135
"Drp2",180.198930631638,-1.29117582750511,0.464211638558047,-2.78143786208336,0.00541186897708883,0.637916280000528
"Mdrl",6.03899000222418,-6.11418058282093,2.19982882445737,-2.77938924831077,0.00544612213253497,0.638285513933099
"Ighv2-6",184.399277079089,4.14002327274481,1.4924264359657,2.77402166899163,0.0055367990115748,0.642135168497376
"Cpn2",291.650121526148,2.17252267005267,0.783246539794668,2.77374052698938,0.00554158580321967,0.642135168497376
"Atp5o",12975.8236388937,1.13680146394915,0.41020306614602,2.77131391198448,0.00558305741997804,0.643306222942413
"Ankrd9",725.40144425773,2.15632129607094,0.780024937575136,2.76442609998379,0.00570230220312178,0.648754408417238
"Zfp652",2302.15264211478,1.34117027104305,0.485323481646666,2.76345637860455,0.00571927364620097,0.648754408417238
"Zswim5",13.1992699545655,1.9150427235813,0.693073480607454,2.76311643305531,0.00572523393093711,0.648754408417238
"AC123043.2",2.48836500776643,4.79946601671689,1.7407483075148,2.75712806727867,0.00583115084391853,0.657125845103126
"Npas2",216.076977421288,-2.06778627991598,0.75306479492388,-2.74582784091639,0.00603584279623802,0.676476151643945
"Gm11273",510.054725223604,1.19624033502799,0.437538987487434,2.73401998276175,0.00625662472405039,0.697409636360182
"Ddn",79.0548248228441,-1.41645014992296,0.518657723588695,-2.73099210809446,0.00631439836864948,0.700044921843248
"Mucl1",3.93563876861764,-4.75508995080232,1.74726111029358,-2.72145354966629,0.00649955187044476,0.701271019811643
"Abhd6",1099.8620093768,1.31019115034857,0.481514290163126,2.72098082469101,0.00650885369889953,0.701271019811643
"Tmem253",53.9980573917965,1.45823028172642,0.53608204243147,2.72016252421445,0.00652498373786684,0.701271019811643
"Gpd1",150919.484392919,1.49776352686771,0.550762683001525,2.71943538132479,0.00653934707060839,0.701271019811643
"Hephl1",342.564165842391,2.01713981306296,0.741883984404687,2.71894238919524,0.00654910136681715,0.701271019811643
"Gpr3",11.3127475110795,2.41495552370319,0.888246875154518,2.71878865127793,0.00655214588638718,0.701271019811643
"Dnase2b",11.3704703030395,-7.03060523549055,2.58654020382018,-2.71815037906881,0.00656479940535522,0.701271019811643
"AI504432",202.119382231908,-3.72222795651215,1.37246702054314,-2.71207096476469,0.00668642763790047,0.709647332301318
"Zfp850",30.0977669246247,-2.69744619970296,0.995079342482922,-2.7107850445094,0.00671241260197249,0.709647332301318
"Trbv5",12.6972808354403,-6.47026138511853,2.39036163849461,-2.70681276042956,0.00679325597450398,0.714511179677316
"Gm7985",33.7943655781299,2.32665108956277,0.860407576811813,2.70412668631305,0.00684841736745204,0.714763043828621
"Dync2li1",175.709307223616,-1.11946890836763,0.414111046723293,-2.7033060750868,0.00686534956773468,0.714763043828621
"Gm4609",420.809105338632,1.52297212960499,0.563770684662813,2.7014035511901,0.00690475034249992,0.715234492548856
"Cep85",9081.26182916368,-2.92395034781925,1.08352254944298,-2.69855975708341,0.00696402339008272,0.717749345379882
"Grpel1",5355.81212814279,1.21843688474686,0.45265195830578,2.69177424816038,0.00710730366191122,0.726754162509726
"Adcy1",64.4379492612645,-1.40771702193795,0.523106226594083,-2.69107296065565,0.00712226166087055,0.726754162509726
"Batf2",133.360090226097,-1.96036424534593,0.729209463884131,-2.68834174875359,0.00718078633632805,0.729098652267763
"Kcnk3",7038.82785696308,1.44315198205758,0.53784026398077,2.6832352999685,0.00729136696067788,0.736679489475386
"Atp5b",82417.6077283135,1.20743704925534,0.450688988400108,2.67909152504834,0.00738222124215118,0.742202733708435
"Gm15543",3.76478835355179,5.40832051614371,2.02192749502263,2.6748340528814,0.00747662485014339,0.748027198421663
"Gm9899",203.904624423465,1.24435740915512,0.466793404272746,2.66575619484985,0.00768153779238466,0.761587299857767
"Mettl7a2",23.9920796033978,-3.1271699135579,1.17318334879534,-2.66554236110578,0.00768642472308912,0.761587299857767
"Gm17084",47.1524479382689,2.81554797925197,1.05702658710204,2.6636491585052,0.00772981344087401,0.762204200347721
"Rgs13",10.3828695132984,-6.89483068165972,2.59399380827745,-2.65799812615523,0.00786063300932934,0.768452697493988
"Agl",1156.33659173864,1.48337897479942,0.558148616195749,2.65767742095268,0.00786811635659373,0.768452697493988
"Gm44013",12.4527998674753,-3.66908240550314,1.38171375239985,-2.65545768733245,0.00792008688429095,0.769862473918519
"Nr1h4",39.7335636481431,-2.4571262128701,0.927130916769954,-2.65024730426477,0.0080432871185066,0.778029358090007
"Ndufa4",7707.92256945934,0.955191994391126,0.360717737267543,2.64803167603223,0.00809619387897539,0.778029358090007
"Atpaf2",3563.9722686052,1.08371599428545,0.409480166000293,2.64656529001378,0.00813138066863583,0.778029358090007
"Dleu2",254.184511574122,-1.59298994047177,0.602139592532015,-2.64554923846347,0.00815584163770607,0.778029358090007
"Ogdh",29168.6179054453,1.39809914148692,0.529715068383398,2.63934183664755,0.00830671740167362,0.788106834256611
"Col6a6",177.447149792476,-1.26015292949708,0.477682775573919,-2.63805394277205,0.00833833169349998,0.788106834256611
"Gys2",1744.96120216497,1.82473204686653,0.693009889482191,2.6330534016332,0.00846210412830604,0.792007600572592
"Pcdhga7",167.467116256661,-2.10533460046424,0.800012139232549,-2.63162831814513,0.00849767708219367,0.792007600572592
"Gpam",3043.81095746062,1.50776362931501,0.57309549035705,2.63091169741301,0.00851561585740437,0.792007600572592
"Myo5b",142.514307283339,1.32992643001458,0.50564159524465,2.63017608227247,0.00853406532065055,0.792007600572592
"Gm5850",9.46358343227703,-2.90259684366422,1.10521247938246,-2.62627946916241,0.00863239095656263,0.797524047383331
"Mapt",35.727624502351,1.32567165321348,0.50533030974526,2.62337648790899,0.00870630059636684,0.800745404625488
"Taok1",567.47856583597,-3.03029917476739,1.15733121110326,-2.61835086248012,0.00883559044988459,0.809008750567558
"Gm45700",6.31378660507782,2.48296532486331,0.950678270899263,2.61178297734167,0.00900714114247779,0.821050954809864
"Tomm5",2073.89824150748,1.18427802682747,0.454728350146938,2.60436374034035,0.00920450127285952,0.823657867794172
"Hoxa4",195.952184224547,1.32514265016686,0.509559745264431,2.60056384453837,0.00930706990432631,0.823657867794172
"Hk2",3968.71474216835,1.11016039342805,0.426941379281907,2.60026422197651,0.00931520067450613,0.823657867794172
"Gm18300",3.52534730189589,-4.5815270539005,1.76224997215363,-2.59981678325775,0.00932735448783542,0.823657867794172
"Gm4017",8.77489495570697,-4.64455999744418,1.78894211528271,-2.59626063793024,0.00942445450676428,0.823657867794172
"Gm44771",40.4207217651116,2.06146848464998,0.794469149026893,2.59477474635104,0.0094652929302813,0.823657867794172
"AC164612.2",5.32626879563064,-2.95734826575704,1.14003150353602,-2.59409345845644,0.00948407024677503,0.823657867794172
"Gm45774",132.751291728072,-1.73136139607705,0.667692320477197,-2.59305273249159,0.00951281835593555,0.823657867794172
"Pdk4",8232.74583324418,2.53702483797551,0.978816624367044,2.59193067916689,0.00954390001599388,0.823657867794172
"Gm9817",71.8963570359668,-2.96892915002206,1.14698143450926,-2.58847184504982,0.00964028274780858,0.823657867794172
"Fh1",5554.21040687477,1.05638630160419,0.408220958673833,2.58778065936649,0.00965964680288985,0.823657867794172
"Gm3200",62.8230122193563,1.39997997962147,0.541078621640195,2.58738734747577,0.00967068118571032,0.823657867794172
"Mtor",3098.34379745762,1.04225750200655,0.402836771867494,2.58729484196489,0.00967327806356685,0.823657867794172
"Slc25a11",4429.70242996544,0.763089642162528,0.294952449627014,2.58716156833925,0.00967702050470501,0.823657867794172
"Trbv26",9.28134172580655,-6.73794756986597,2.60460599814388,-2.58693544231551,0.0096833732760251,0.823657867794172
"Gm4961",3.71956126078986,5.37928723454991,2.08028711410619,2.58583884795208,0.00971423369190177,0.823657867794172
"Efhd1",548.159610903463,-1.59292621309789,0.616336210559874,-2.58450856173271,0.00975178833136637,0.823657867794172
"Sema4g",134.515573443566,-1.25497361729072,0.485620574945137,-2.58426780502967,0.00975859882369497,0.823657867794172
"Vwa8",3894.32454118836,1.08964970869692,0.422904324472998,2.57658682032817,0.00997811436510079,0.83873412142712
"Gm15408",77.4777703018763,1.22893754986428,0.477359079251971,2.57445098098907,0.0100399312098299,0.838990649669748
"Cib3",8.19217256091175,-2.20940748986591,0.858469847195251,-2.57365765039317,0.0100629790257805,0.838990649669748
"Lss",1323.52109611149,0.985981163233747,0.384112274024492,2.56690876577112,0.0102609605929517,0.852033610370197
"Klhdc8b",592.882053280544,-1.1210279269919,0.437198577342696,-2.56411613643744,0.0103438926959879,0.855456609656099
"Themis",149.753177803034,-4.07929503028322,1.59358535615888,-2.55982211088824,0.010472575430792,0.862620570624674
"6820408C15Rik",6.64023599494408,3.11334503600083,1.2178598986186,2.55640656165151,0.0105759470504694,0.863795096092139
"Gm4518",95.3009794937674,1.50900573613346,0.59053927144312,2.55530124600496,0.0106095932654,0.863795096092139
"Dusp4",657.654358488673,1.20096914501794,0.470012869557732,2.55518353390625,0.0106131820680263,0.863795096092139
"Gm10441",4.64641763298193,-5.72975820200504,2.2447536632738,-2.55251090386845,0.0106949561855303,0.867010084447537
"Tpi1",19926.0435282792,1.13559984161429,0.445432619285867,2.54943125502333,0.0107898781339031,0.869134220385018
"Zcchc5",33.2115735131388,-1.95520536514485,0.767300718167048,-2.54816047848294,0.0108292642067872,0.869134220385018
"Gck",181.01453196284,1.8032312737933,0.707830092113622,2.54754819537093,0.0108482867098276,0.869134220385018
"Gm28036",141.562992474573,-3.85387247121688,1.51529496423295,-2.54331503910708,0.0109806175080545,0.876313093736178
"Timm8a1",627.965187899842,1.30217542669895,0.512941146029767,2.53864490454307,0.0111282708381987,0.884654398804091
"Gm20427",625.652184515098,1.52492196414684,0.601274191333518,2.53615070483042,0.0112078489794468,0.887540473237276
"Gm44082",2.11366270347296,4.55169375145512,1.79485563276218,2.53596649689887,0.0112137461768629,NA
"Pgk1-rs7",224.626414204399,1.99213554421638,0.786886144733653,2.53166936226928,0.011352097999719,0.895505884516295
"Afg3l2",3947.95106415842,1.08425238065063,0.428686975901884,2.52924031193052,0.0114309730365064,0.898273015244239
"Pacsin2",1656.02535622888,0.677660936577216,0.268154651434041,2.52712728626266,0.0114999814998712,0.900246643367779
"Mpz",6296.97451778791,-1.28934689162357,0.510718049353327,-2.52457670774734,0.0115837721503189,0.903358048680765
"Gm34280",62.3362099842844,-1.23670238082212,0.491726480198043,-2.51502091228448,0.0119025323461106,0.924700524313364
"Bco2",78.4093021782509,-1.10675693000608,0.440562852839835,-2.5121430980211,0.0120000418240438,0.928181929989109
"Il13ra2",11.2189313859433,-5.3181637132217,2.11791893530168,-2.51103270506629,0.0120378543821113,0.928181929989109
"Camk2n1",720.002319839417,-1.51916300823509,0.606568407817694,-2.50452049374072,0.0122617501486695,0.941904477712405
"Shmt1",482.24811413197,1.0515108273613,0.420127421136227,2.50283788789007,0.0123201961629784,0.942862773517489
"Ugt1a1",63.6039926966372,-7.7535463188906,3.10253340426074,-2.49910164004764,0.0124508594857561,0.949320178635159
"Slfn4",52.2199497553494,1.51956902920269,0.609103083052459,2.49476496094473,0.0126040586721107,0.957441642092556
"Gm26736",12.5754592951001,-4.00882105133878,1.6105288808815,-2.48913328964621,0.0128054946983749,0.966970686569761
"Ddx43",5.5391586076952,-3.71802128852118,1.49473532941208,-2.4874111258102,0.0128676599894286,0.966970686569761
"Gm5641",64.7383309802226,-3.11275278281031,1.25144823830656,-2.48732044005467,0.0128709408792562,0.966970686569761
"Gnao1",907.822902934539,1.56908520938671,0.631288164711473,2.48552926713563,0.0129358949885775,0.968303672320165
"Pgam1-ps1",4.53924744034298,2.52831815160314,1.01795467815749,2.48372369207972,0.0130016646979902,0.969687792566468
"Ahdc1",600.329558745474,-2.02841179592147,0.817602406130737,-2.48092689149586,0.0131041246793754,0.973788395557934
"Gm5537",201.217056564795,1.96629061608831,0.795534565730335,2.47165956174786,0.0134487519658237,0.991424319261467
"Hsd17b12",6495.73013233464,1.5159271728573,0.613374429392558,2.47145479207304,0.0134564564076796,0.991424319261467
"1700001J03Rik",14.8421163536672,-2.05785992076191,0.833238325855151,-2.46971347441313,0.0135221311028377,0.991424319261467
"Gm5514",23.4952626985644,2.10273472773608,0.851530665802936,2.46935878199212,0.013535543176543,0.991424319261467
"Olfml3",284.671682522707,-1.26928370006912,0.514433654284211,-2.4673418807236,0.0136120324426364,0.991424319261467
"Mx1",235.1723569843,-1.99199476813585,0.807511756218915,-2.46683067186928,0.0136314801575687,0.991424319261467
"Gm4262",8.28612515875944,-2.08340443356113,0.845543281166709,-2.46398319277799,0.0137402554312319,0.99303392774218
"Gm21685",2188.48156808423,1.02605376259555,0.416686611136263,2.46241116266636,0.0138006356850991,0.99303392774218
"Apol9b",228.638634006063,-1.4998459242891,0.609518133033076,-2.46070763608884,0.0138663310096577,0.99303392774218
"Xlr4e-ps",7.54652749831842,-6.43612658843982,2.61564709252854,-2.4606249852376,0.0138695253941626,0.99303392774218
"Srcap",767.53743327882,1.94983051102032,0.792630632544533,2.45994846901248,0.0138956965998053,0.99303392774218
"Wif1",20.9564638231675,-1.46808474968163,0.597598460322482,-2.456640783327,0.0140242839892901,0.996876872149201
"E130307A14Rik",174.370720687205,-1.08761764122255,0.443179491704601,-2.45412448360201,0.0141228082455239,0.996876872149201
"Fahd1",1011.00943251666,1.10446820172985,0.450068414984942,2.45400069179883,0.0141276709667597,0.996876872149201
"Gm26870",7.58909489354529,-6.44238161844378,2.62569811532698,-2.45358808799751,0.014143889312307,0.996876872149201
"Lipg",420.858932492231,1.62879734678441,0.664470309547639,2.45127182265415,0.0142352408236499,0.997280045329158
"Gm28557",78.6513651200961,-1.68125738523263,0.68595362418422,-2.45097820895996,0.0142468577904165,0.997280045329158
"Bcl2l15",4.65853287869152,-4.99324668861488,2.04175355723901,-2.44556776742785,0.0144624266535072,0.99994115597459
"Fam150b",138.345267114461,-1.97418110383382,0.807613213148152,-2.44446360175098,0.0145067718031129,0.99994115597459
"Fgf21",63.3388846410865,2.19344842307306,0.899479054130054,2.43857643266022,0.0147452400931717,0.99994115597459
"Lurap1",316.115342749475,1.15195864913723,0.472562172564659,2.4376869669559,0.0147815680159378,0.99994115597459
"Cmc2",581.863340164255,0.909125933255209,0.373876900082335,2.43161835634938,0.0150315363834503,0.99994115597459
"Entpd4",1736.87682039041,1.05201640597019,0.432654643164891,2.4315384628133,0.0150348519112185,0.99994115597459
"Gm17039",29.8133451776214,-4.31848222263156,1.77610457996442,-2.43143465274893,0.0150391609210253,0.99994115597459
"Astn2",39.4121348904379,-1.27298920137034,0.523661652000734,-2.43093836737266,0.0150597760637822,0.99994115597459
"Cux2",15.4889636580785,-1.45976232602862,0.600612861286606,-2.43045465743371,0.0150798927846836,0.99994115597459
"Vwa3b",10.9348624154035,-3.01256745731832,1.23958573412365,-2.430301813249,0.0150862542482449,0.99994115597459
"Gbp10",398.018455253856,-2.13164979582963,0.878320417736901,-2.42696145140527,0.0152258735629741,0.99994115597459
"Tmem147",2803.77826959893,0.946972156923666,0.39044891209204,2.42534202963905,0.0152939701760493,0.99994115597459
"Gm42425",2.01641223028787,4.4970965127689,1.85608698131761,2.42289103799245,0.0153975442822601,NA
"Chchd4",782.532437951784,0.848609602040146,0.350315582761396,2.42241465638183,0.0154177467451142,0.99994115597459
"Acly",46980.8339899187,1.07325618377055,0.443156694222053,2.42184355503106,0.0154419968441665,0.99994115597459
