"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Gm21650 ",1.3720340625,6.31730794921875,3.67087270065735,0.0018526026466171,0.00614822663034542,-1.71742469143208
"Hibadh ",1.0347553125,15.659137109375,3.67005089893133,0.00185593436754538,0.00615057174421334,-1.719186815701
"Gvin1 ",-1.651765875,9.00369600390625,-3.66872531083477,0.00186132112409,0.0061597110081114,-1.72202907869069
"Dad1 ",-1.93700921875,16.2320373046875,-3.66792729345222,0.0018645715240218,0.00616176457092113,-1.7237400956408
"Ehhadh ",2.740615625,13.3027447265625,3.65919467120501,0.00190051243047743,0.00627169102057553,-1.74246090012815
"Gm4952 ",1.5545228125,13.5977033203125,3.65477612282479,0.00191896029286277,0.006323662399687,-1.7519313935094
"Psat1 ",-2.496457078125,6.58634354296875,-3.65368777823209,0.00192353157809481,0.00632982371836538,-1.75426389845148
"Krcc1 ",-1.26547,12.0908778515625,-3.65030612106801,0.00193780467765699,0.00636022685476879,-1.7615108536804
"Nostrin ",-1.3992838125,9.7746683125,-3.65021287611337,0.00193819973295131,0.00636022685476879,-1.76171066855338
"Aldh6a1 ",1.650094375,12.393897734375,3.64954859168904,0.00194101646283915,0.00636056163976521,-1.76313414861836
"Atoh8 ",1.958467546875,5.35942890625,3.64843866585797,0.00194573193194011,0.00636710882197721,-1.76551251741401
"Rnf145 ",1.242988609375,8.40568978515625,3.64567393937805,0.00195752746209674,0.00639677384057553,-1.771436461105
"Cfhr1 ",1.8524284375,14.3517819140625,3.63994595888882,0.0019821928505243,0.00646835354983069,-1.78370807597307
"Pex11a ",1.93971684375,10.4793848007813,3.63886819623881,0.00198686834046942,0.00647459321518756,-1.78601682106006
"Ccl5 ",-1.37626784375,5.43246344140625,-3.63729716990653,0.00199370337608634,0.00648784306968097,-1.78938207438261
"Prim1 ",-1.338176328125,7.68785930859375,-3.63440473773541,0.00200634877799912,0.00651651854836023,-1.79557742737257
"Ikbkg ",1.28302940625,7.2488228828125,3.63401065405111,0.00200807784546141,0.00651651854836023,-1.79642147720897
"Eef1b2 ",-0.972535156249998,16.1190278125,-3.62999667475197,0.00202577425234353,0.00656485348995972,-1.80501801145435
"Dpy19l1 ",1.26144728125,8.16127934765625,3.62897328991773,0.00203031085014324,0.00657046729542211,-1.80720956068787
"Mael ",1.11730078125,4.232393390625,3.62740571802977,0.00203727943010539,0.00658392510998198,-1.81056632687046
"Id3 ",1.630825875,6.55309273828125,3.6244953853127,0.00205028045740559,0.00659777690128823,-1.81679798923985
"Ehd3 ",1.499370578125,6.85829378125,3.62404410478565,0.00205230380543306,0.00659777690128823,-1.81776422582617
"Hist1h3g ",-1.081411296875,5.76233895703125,-3.62401881802044,0.00205241723926669,0.00659777690128823,-1.81781836687843
"Farp2 ",1.820961234375,6.92324206640625,3.62392694321499,0.00205282943279519,0.00659777690128823,-1.8180150780368
"Iigp1 ",-1.556647234375,10.9026061757812,-3.62128232363284,0.00206472985858751,0.00662693432694593,-1.82367715546558
"Apela ",-2.24980025,3.67723604296875,-3.61837050673336,0.0020779121425649,0.00666012058827572,-1.82991071216879
"Myl12b ",-1.56231596875,10.8122674375,-3.60594622766602,0.00213510737512881,0.00683409368842459,-1.85650135721369
"Manf ",-1.0877246875,13.9355258203125,-3.6049916462228,0.00213956610808721,0.00683902236186677,-1.8585438930281
"Ept1 ",1.0797140625,11.8683499609375,3.60353580287974,0.00214638403274874,0.00685146837701674,-1.86165885621964
"Nrp1 ",1.18018465625,9.0174841171875,3.59993150147821,0.00216335671253222,0.00688844924101708,-1.86937003046358
"Arl6ip5 ",-1.05463540625,9.70191818359375,-3.5998273412229,0.00216384918539845,0.00688844924101708,-1.86959286004866
"Paox ",1.707223328125,7.18856073046875,3.59858878443556,0.00216971368082825,0.00689774647785697,-1.87224243581088
"Ckap2 ",-1.476740203125,6.24139162109375,-3.59213685264653,0.002200520062745,0.00698620393904003,-1.88604279070904
"Hsph1 ",1.93215375,7.75185025,3.59021135665764,0.0022097979063812,0.00700616575730874,-1.89016070503759
"Cml1 ",2.1135705,10.2760368867187,3.58012089860833,0.00225905826364701,0.00715266690773642,-1.9117356540627
"Pfn1 ",-1.39775453125,13.1529601953125,-3.57758961615808,0.00227158615102516,0.00717962046020194,-1.91714665614865
"Fcer1g ",-1.59944334375,8.1765851796875,-3.57716394079372,0.002273699693329,0.00717962046020194,-1.91805655163736
"Pigr ",1.36720875,15.0858173828125,3.57564494922936,0.0022812576748778,0.00719379102589326,-1.92130332858106
"Sdcbp ",-1.58010796875,13.4014284765625,-3.57091988738408,0.00230492812431829,0.00725441630463314,-1.93140174449985
"Plbd1 ",1.531012796875,11.1096627929688,3.5701891876599,0.00230861035200897,0.00725441630463314,-1.93296323590803
"Gm20852 ",2.2906114296875,4.17102340429688,3.56835915988318,0.00231785814057355,0.00725441630463314,-1.93687377874789
"LOC100040786 ",2.2906114296875,4.17102340429688,3.56835915988318,0.00231785814057355,0.00725441630463314,-1.93687377874789
"Gm10382 ",1.784311265625,6.3870826015625,3.56806142211063,0.00231936619774914,0.00725441630463314,-1.93750998154175
"Uqcc1 ",1.26081409375,8.30249161328125,3.56793915170311,0.00231998578631063,0.00725441630463314,-1.93777124549313
"Ugt3a1 ",2.617797265625,13.6161621484375,3.56751107427826,0.002322156307501,0.00725441630463314,-1.93868593955542
"Chchd7 ",1.323976640625,8.56357241796875,3.5661209346976,0.0023292188014539,0.00726679048176629,-1.94165621506199
"Vmn2r49 ",1.278976921875,4.0742008984375,3.5640626921211,0.00233971478823228,0.00728351302066776,-1.94605371609379
"Upb1 ",0.996146718750001,13.5731801171875,3.56385116743261,0.00234079611803791,0.00728351302066776,-1.94650562547647
"Hcfc1r1 ",1.38846159375,6.65831913671875,3.56304013061868,0.00234494680610797,0.00728628088434475,-1.94823832093726
"Gm13841 ",-1.7279246875,13.776827890625,-3.56246292151065,0.00234790527856606,0.00728628088434475,-1.94947143463526
"Hopx ",-1.34703321875,10.0109764726562,-3.56097599103319,0.00235554361565891,0.00730031572948258,-1.9526478928053
"Mapk3 ",-1.317367171875,10.9611048203125,-3.56015436992815,0.0023597748638196,0.00730376817163715,-1.95440300337798
"Pop4 ",-1.09121915625,10.1065804335938,-3.55888092685725,0.0023663478794257,0.00731444997558631,-1.9571231643863
"Kpna2 ",-1.458381265625,11.0011885,-3.55288457104514,0.00239754423452586,0.00739987822302639,-1.96992995338875
"Brap ",1.45383453125,11.803716921875,3.55234178169839,0.00240038822548527,0.00739987822302639,-1.97108907198648
"Bcl6 ",1.482779953125,5.58149866015625,3.55175619195756,0.00240346023376999,0.00739987822302639,-1.97233956206596
"Ivd ",1.67898746875,8.9274565078125,3.55052216096562,0.0024099467722541,0.00741011192571045,-1.97497466192965
"Fam107b ",1.4147076875,9.66878905078125,3.54114008203187,0.00245983496976042,0.007550187977851,-1.99500449141497
"Il18bp ",-1.197325109375,8.2177248359375,-3.54074693134743,0.00246194776571838,0.007550187977851,-1.99584366344957
"Dynlt1a ",-1.85707275,10.984471109375,-3.53762848256507,0.00247877035064423,0.00758267367816174,-2.0024994489402
"Plin2 ",-1.9073725,15.4459358984375,-3.53758361040814,0.00247901324689368,0.00758267367816174,-2.00259521451223
"Tmem25 ",1.59418675,5.04206023828125,3.53408324115527,0.00249803406273801,0.00763089153715143,-2.01006510984184
"Aqp9 ",1.75583265625,13.839955859375,3.53267755564564,0.00250571322658257,0.00764438292953511,-2.01306458070893
"Nptn ",-1.0891759375,12.6609069140625,-3.53123823198077,0.00251360045582403,0.00764618099840377,-2.01613564712426
"Chdh ",1.55510703125,8.9695105390625,3.53100443640366,0.00251488393920976,0.00764618099840377,-2.0166344763191
"Abcd3 ",1.45265375,13.5377695703125,3.53078433296455,0.00251609285094721,0.00764618099840377,-2.01710408733905
"Gna14 ",1.348424234375,5.7524989921875,3.52770789048388,0.00253305067399114,0.00768774317248865,-2.02366750802984
"Ephx1 ",2.1027453125,12.833042421875,3.52558940215466,0.00254479406858171,0.00771339262960795,-2.0281866921868
"Isg20 ",-1.252648421875,7.533304203125,-3.52171322144092,0.00256642102770173,0.00776889466137616,-2.03645435637643
"Clec12a ",-2.0020465,9.92285339453125,-3.52073096290646,0.00257193042020426,0.00777066833827857,-2.03854923901268
"Gls2 ",1.2534621875,13.0247412109375,3.52006315747757,0.00257568278186828,0.00777066833827857,-2.03997343091541
"Abcb11 ",1.257724375,11.9771401171875,3.51983667766261,0.00257695659361607,0.00777066833827857,-2.04045642271215
"Cbs ",1.55528046875,12.808464375,3.5142412610458,0.00260862684815947,0.00785605746174502,-2.05238773750746
"Rbl2 ",1.265227125,8.92601224609375,3.51231066816899,0.00261964350945567,0.00787435456237458,-2.05650374243752
"Fahd1 ",0.951738953125,6.95917989453125,3.51199939710905,0.00262142405405556,0.00787435456237458,-2.05716733690392
"Gcgr ",1.3447096875,9.59121544140625,3.5110211192092,0.00262702786295904,0.00788108358887711,-2.05925285539806
"Zfp600 ",2.2624100625,5.839428390625,3.509376672348,0.00263647445846954,0.00789930902326614,-2.06275832951884
"Cfi ",-1.20168390625,16.9700562890625,-3.50758075542791,0.00264682971069974,0.00792020691209385,-2.06658640437279
"Emc1 ",1.544631953125,6.2620563359375,3.5051380028357,0.0026609794534408,0.00795239140231097,-2.0717927518944
"4921513D11Rik ",1.4861011875,4.12055159375,3.50399995137413,0.00266759727828676,0.00795739194309903,-2.07421813986717
"Ncam2 ",1.641122984375,5.57886540625,3.50368267188709,0.00266944518449673,0.00795739194309903,-2.07489429650108
"Tmem54 ",-1.2524830625,6.80352353125,-3.50229439581086,0.00267754576740204,0.00797139737359972,-2.0778527498005
"Acot3 ",2.6795726875,8.0092949375,3.49625742740977,0.00271305611250662,0.00806686608071447,-2.09071555869208
"Gm5512 ",1.112166796875,8.018717453125,3.49320491463004,0.00273118895504208,0.00811048887409833,-2.09721813802329
"Gm17364 ",1.33743465625,4.8244329140625,3.49230496589002,0.00273655783828696,0.00811614558874222,-2.09913507167475
"Tmsb4x ",-2.15513078125,15.97742546875,-3.48708232065903,0.00276792227280258,0.00819878872967944,-2.11025800293073
"H2-Ab1 ",-1.252865375,8.50336729296875,-3.48591949490577,0.00277495398542208,0.00820923887354032,-2.11273416955503
"Plin4 ",1.343942515625,3.88764529296875,3.48158139525347,0.00280134359321334,0.00827685755220536,-2.12197071638863
"Mogat1 ",1.808395484375,7.01908756640625,3.47847868349849,0.0028203706132137,0.00832257978181323,-2.12857577314687
"Gm21773 ",2.10636584375,4.4999764765625,3.47452237257684,0.00284481825244215,0.00838416247229178,-2.13699658259027
"Cyp7b1 ",3.71120175,11.3778532109375,3.47099652899052,0.00286678289392104,0.00842881474922687,-2.14449984130319
"Cyr61 ",1.578573625,7.9428193515625,3.47093558213746,0.00286716404401785,0.00842881474922687,-2.14462952974794
"Abcb1a ",-1.926728796875,7.28511478515625,-3.46850649407258,0.00288239608019635,0.00846297495726824,-2.1497980657692
"2210013O21Rik ",-1.481850875,6.78822195703125,-3.46249755295072,0.00292042181214465,0.00856389024512506,-2.1625811195433
"Pah ",1.47884171875,16.162998046875,3.45856250162207,0.00294559260209859,0.00862690433339625,-2.17095030030252
"Hipk2 ",2.111286671875,9.840685734375,3.45606701402195,0.00296166643559516,0.00866315163370718,-2.17625694571271
"Iqgap2 ",1.938123125,12.4249582617187,3.45383917159251,0.00297608975195126,0.00868398044350097,-2.18099389753264
"Smarcc2 ",1.619371953125,8.68970811328125,3.45382220377231,0.00297619987030784,0.00868398044350097,-2.18102997338805
"Nudc ",1.408282859375,7.9414239453125,3.45273098929584,0.0029832901586464,0.00869384184292103,-2.18334997812967
"Neo1 ",1.697982890625,7.905662265625,3.4516720184118,0.00299018694412505,0.00870311554047826,-2.18560131137954
"L2hgdh ",1.24928609375,9.0721253671875,3.45109477881309,0.00299395299745356,0.00870326535115844,-2.18682845207205
"Slc48a1 ",-2.16781621875,10.2772594023438,-3.45042964156992,0.00299829834512474,0.00870509668231385,-2.18824240900371
"Gm10696 ",1.222726015625,4.42210226171875,3.44594525447569,0.00302775842066389,0.00877602331877984,-2.1977741572883
"Sec13 ",-0.9489520625,8.52564969921875,-3.44557268184742,0.00303021889239987,0.00877602331877984,-2.19856597995631
"Hexb ",-1.178776875,9.66410250390625,-3.44094302453455,0.0030609589151321,0.00885410708414136,-2.20840408465395
"Tuba1c ",-1.7391334375,14.616264296875,-3.43752779335121,0.00308383318276619,0.00889968427115624,-2.21566004237698
"Serpind1 ",-1.1674084375,16.7614581640625,-3.43745653334303,0.00308431226127993,0.00889968427115624,-2.21581142714624
"Mcfd2 ",-1.086763953125,11.3423337382812,-3.43603602716827,0.00309387766944708,0.00891630427984564,-2.21882903633087
"Spi1 ",-1.337473625,9.6853649921875,-3.4331658090278,0.00311329489931552,0.00896124072370547,-2.22492563108947
"Ahcyl1 ",1.1314284375,13.7084371484375,3.42467712119939,0.00317143048298751,0.00911737622287086,-2.24295109084313
"Abca1 ",-1.0032234375,13.6712927734375,-3.41402956489948,0.00324587283293976,0.00931995103869836,-2.26554957763086
"Hsd17b11 ",1.53566734375,12.8088448828125,3.40924797727968,0.00327986351055578,0.00940602228302595,-2.27569393176789
"Spink11 ",0.9785585625,3.93430694140625,3.40297223213965,0.00332501064710745,0.00952383856500338,-2.28900426415331
"Prss23 ",-1.22950740625,5.5005604609375,-3.39955140566589,0.00334987809577657,0.00956873569693859,-2.29625764990173
"S1pr1 ",0.958383093750001,8.661980609375,3.39908487638264,0.00335328372133793,0.00956873569693859,-2.29724675558746
"Lect1 ",2.77068503125,7.10134713671875,3.39866184169556,0.00335637480049766,0.00956873569693859,-2.29814362503107
"Cdkn2aipnl ",-1.228522375,11.256237375,-3.39788363930316,0.00336206842340109,0.00956873569693859,-2.29979342602771
"Dst ",-1.728259140625,5.76789178125,-3.39783687892849,0.00336241084408387,0.00956873569693859,-2.2998925565032
"Gm2a ",-1.536536875,12.9236410546875,-3.39745765025952,0.00336518916529125,0.00956873569693859,-2.30069649959577
"Dlst ",1.225049625,9.51571547265625,3.39593347205291,0.00337637858553744,0.00958891518292633,-2.30392750180498
"Nkain4 ",1.21468165625,3.75535640234375,3.39263945282682,0.00340068675619578,0.00964625795371273,-2.31090934588171
"Pim1 ",1.132509078125,6.63299230078125,3.39132895307461,0.00341040562491085,0.00966212863260715,-2.31368666515877
"Kcnn2 ",1.56196425,9.435112671875,3.39040701254639,0.00341725933195293,0.00966985339947549,-2.3156403969455
"Slc45a3 ",1.647005265625,7.58840542578125,3.38215252642415,0.00347923318406856,0.00983334541649292,-2.33312843485869
"Npnt ",1.6764714375,4.33208165625,3.38127904176343,0.00348585587903944,0.00984019316215592,-2.33497853499393
"Ghr ",1.2555059375,15.1916875390625,3.37372544957732,0.00354364890810656,0.00999129890697192,-2.35097374277341
"Rarb ",-1.379982125,5.47392995703125,-3.36955260631461,0.00357598062111425,0.0100703396577773,-2.35980704630588
"C330027C09Rik ",-1.7536256875,5.9177670625,-3.36685384811376,0.00359704598272744,0.0101175014856307,-2.36551879628153
"Glul ",1.6162496875,11.8320713515625,3.3650437075157,0.00361124382253704,0.0101452569259044,-2.36934934407292
"Ppp1r3c ",2.317192359375,10.4330333945313,3.36202905351281,0.00363501224903531,0.0101980514521621,-2.37572794120476
"Mmp27 ",-1.453133953125,4.89895082421875,-3.3615578416361,0.00363874136321276,0.0101980514521621,-2.37672486004487
"Ass1 ",2.06724140625,14.2521112109375,3.35939676045123,0.00365589236703382,0.0102338779163205,-2.38129659692539
"Pgrmc1 ",0.798521093749997,17.6328081640625,3.35638968609656,0.00367989036297166,0.0102887626735592,-2.38765705589635
"Isoc2a ",1.465382953125,9.7099800546875,3.3508358205301,0.00372462279344161,0.0104014197914585,-2.39940142977537
"Sat1 ",-1.494025625,14.935799296875,-3.35011584170691,0.00373046088772806,0.0104053212618415,-2.40092363542341
"Gm20741 ",0.893604734375,4.469703578125,3.34859991445141,0.00374278264880151,0.010427276749277,-2.40412845072149
"Casp4 ",-1.541302890625,7.16554838671875,-3.34649596704826,0.00375995057104384,0.0104585228778862,-2.40857591545274
"Pak1 ",-1.529814578125,7.41121878125,-3.34540974616441,0.00376884439314563,0.0104585228778862,-2.41087182216974
"Vmn1r115 ",1.2881394375,5.422235375,3.34507124061344,0.00377162027100197,0.0104585228778862,-2.41158727876811
"Mcm6 ",-0.991535859375,6.76170357421875,-3.34504285840509,0.00377185310790178,0.0104585228778862,-2.41164726600948
"A1bg ",-1.95575684375,3.30853510546875,-3.34407756064101,0.00377978049987157,0.0104681154978712,-2.41368741093356
"Kif20b ",-1.45799171875,5.711991875,-3.34263607798312,0.00379164913333662,0.0104848783532824,-2.41673374577827
"Srp54c ",-1.142904375,11.979089140625,-3.34225618921682,0.00379478311719311,0.0104848783532824,-2.41753653362329
"H3f3b ",-1.34677265625,12.2131562890625,-3.33567265240116,0.0038495034983145,0.0106209954260235,-2.43144604475843
"Aldh1l1 ",2.0147153125,13.1897838671875,3.33491904585677,0.00385581671240705,0.0106209954260235,-2.43303788748194
"Nuf2 ",-1.2612856875,6.154345984375,-3.3347007831507,0.00385764707961845,0.0106209954260235,-2.43349890997246
"Nrp2 ",1.17851709375,6.2284863359375,3.32634666519534,0.0039283535113092,0.0107945335156764,-2.45114013032778
"Hsbp1l1 ",-1.5750866875,7.41613231640625,-3.32616653666057,0.00392989205671017,0.0107945335156764,-2.45152040369159
"Abracl ",-1.488909203125,11.61758765625,-3.32535899220809,0.00393679690686818,0.0108008374154475,-2.45322517642684
"Ly6k ",-2.398648,5.30813749609375,-3.32458239094199,0.00394344846871695,0.0108033250985869,-2.4548645454851
"H2-Q1 ",-1.25297940625,8.46707515625,-3.3241769533519,0.00394692543081108,0.0108033250985869,-2.45572037380845
"Pltp ",1.952291140625,8.00517789453125,3.32134949112742,0.00397125748315908,0.0108572418705271,-2.46168819228959
"Slc30a6 ",-0.875874218749999,10.527506796875,-3.31960285601619,0.00398636222504246,0.0108828109415004,-2.46537422139977
"Cyp4a12b ",3.160103046875,10.3586419453125,3.31919476359111,0.00398989952998242,0.0108828109415004,-2.46623538509961
